product_name,price,image_url,web_url,gender,index_column,type,colors
Double-breasted Blazer,$ 64.99,"https://lp2.hm.com/hmgoepprod?set=source[/24/a4/24a4a44a05c548832e1f05fcfadc9adcee0acc5a.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]",https://www2.hm.com/en_us/productpage.1215794001.html,female,270,Coat,"{31,31,37}"
Sleeveless Denim Dress,$ 54.99,"https://lp2.hm.com/hmgoepprod?set=source[/35/69/356982f54a6ebec211700007b19e452dc684ec27.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]",https://www2.hm.com/en_us/productpage.1219031001.html,female,271,Dress,"{172,192,208}"
Mohair-blend Top with Collar,$ 67.99,"https://lp2.hm.com/hmgoepprod?set=source[/6a/e4/6ae4c9a697213b7122ed511e75bd2a3645488c3a.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]",https://www2.hm.com/en_us/productpage.1217650002.html,female,272,Top,"{237,233,218}"
Short Twill Pea Coat,$ 41.99,"https://lp2.hm.com/hmgoepprod?set=source[/ea/25/ea253f36c19e05c2dc12990da65b1ecf26bba0a5.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]",https://www2.hm.com/en_us/productpage.1209971002.html,female,273,Outerwear,"{102,124,147}"
Viscose Shirt Dress,$ 28.99,"https://lp2.hm.com/hmgoepprod?set=source[/38/a5/38a5061a87fe3d1c518c46b64329eb3e3d6059c6.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]",https://www2.hm.com/en_us/productpage.1213391001.html,female,274,Dress,"{219,219,211}"
Short Twill Pea Coat,$ 41.99,"https://lp2.hm.com/hmgoepprod?set=source[/98/7b/987b8504eb3f1678d07aba221a9b80a89db64a17.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]",https://www2.hm.com/en_us/productpage.1209971001.html,female,275,Outerwear,"{221,196,165}"
Pointelle-knit Dress,$ 119.00,"https://lp2.hm.com/hmgoepprod?set=source[/72/d4/72d46aaf626ee6225393da5b2e43fcf71342a1e2.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]",https://www2.hm.com/en_us/productpage.1218190001.html,female,276,Dress,"{241,239,232}"
Coated Bomber Jacket,$ 66.99,"https://lp2.hm.com/hmgoepprod?set=source[/14/a7/14a73d216ea23d32ef2fc3c346ac7983a8551852.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]",https://www2.hm.com/en_us/productpage.1210848001.html,female,277,Outerwear,"{105,75,63}"
Cashmere-blend Turtleneck Sweater,$ 199.00,"https://lp2.hm.com/hmgoepprod?set=source[/ca/46/ca46a147ab380e3859ec9603a7ae5d93a8b3968e.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]",https://www2.hm.com/en_us/productpage.1215447002.html,female,278,Outerwear,"{226,221,214}"
Sweatshirt,$ 19.99,"https://lp2.hm.com/hmgoepprod?set=source[/8f/be/8fbe165bb8d300c9c8aee34f0f069608fde26119.jpg],origin[dam],category[ladies_hoodiesswetshirts_sweatshirts],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]",https://www2.hm.com/en_us/productpage.1011828077.html,female,279,Top,"{236,236,234}"
Leather Biker Jacket,$ 429.00,"https://lp2.hm.com/hmgoepprod?set=source[/0a/fb/0afba0b3aa791b9db6bc08cb499379e7c10b62a7.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]",https://www2.hm.com/en_us/productpage.1202835001.html,female,280,Outerwear,"{54,53,51}"
Textured Cardigan,$ 25.99,"https://lp2.hm.com/hmgoepprod?set=source[/04/59/04591eac7ab2f8ee72d47ca1c893006b552aece8.jpg],origin[dam],category[ladies_cardigansjumpers_cardigans],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]",https://www2.hm.com/en_us/productpage.1177837006.html,female,281,Outerwear,"{124,124,126}"
Oversized Cotton Top,$ 37.99,"https://lp2.hm.com/hmgoepprod?set=source[/18/e6/18e66bfda85e2b425a116153a1dd7a4b23653004.jpg],origin[dam],category[ladies_tops_longsleeve],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]",https://www2.hm.com/en_us/productpage.1192925003.html,female,282,Top,"{239,238,230}"
Cotton Dress,$ 35.99,"https://lp2.hm.com/hmgoepprod?set=source[/40/d0/40d004bd224f24444377b78a35b0b575f7b9b9d7.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]",https://www2.hm.com/en_us/productpage.1207077001.html,female,283,Top,"{228,228,225}"
Asymmetric-front Suit Vest,$ 24.99,"https://lp2.hm.com/hmgoepprod?set=source[/d1/9b/d19b21b4876d34939c834a9719541dfe76859d00.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]",https://www2.hm.com/en_us/productpage.1202837001.html,female,284,Outerwear,"{129,129,136}"
Short Textured-knit Cardigan,$ 37.99,"https://lp2.hm.com/hmgoepprod?set=source[/e2/f3/e2f3e28c5733c33b517b943186af0fd4e505d50d.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]",https://www2.hm.com/en_us/productpage.1214993004.html,female,285,Outerwear,"{44,39,24}"
Coated Bomber Jacket,$ 66.99,"https://lp2.hm.com/hmgoepprod?set=source[/b0/bb/b0bbdbe5d275b32a199df9646a5e1a5895d520fb.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]",https://www2.hm.com/en_us/productpage.1210848002.html,female,286,Jacket,"{49,49,48}"
Oversized Cashmere Sweater,$ 169.00,"https://lp2.hm.com/hmgoepprod?set=source[/e3/88/e388156b670d7f1a94efd9f577501a0e44b0b39b.jpg],origin[dam],category[ladies_premium_selection_cardigansjumpers],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]",https://www2.hm.com/en_us/productpage.1215440001.html,female,287,Top,"{144,122,105}"
Textured Cardigan,$ 25.99,"https://lp2.hm.com/hmgoepprod?set=source[/76/52/765218b10956a7fa2ac58f72e862e2b8cefa02ba.jpg],origin[dam],category[ladies_cardigansjumpers_cardigans],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]",https://www2.hm.com/en_us/productpage.1177837007.html,female,288,Outerwear,"{32,30,40}"
Pointelle-knit Sweater with Collar,$ 29.99,"https://lp2.hm.com/hmgoepprod?set=source[/24/07/24079a8e71c1f5b304d55e9fd442fb0632d42a48.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]",https://www2.hm.com/en_us/productpage.1222752003.html,female,289,Top,"{240,238,231}"
Double-breasted Trench Coat,$ 67.99,"https://lp2.hm.com/hmgoepprod?set=source[/71/18/71180ff0bf3d1f80f3d8655f6dd6df334ee1f1ea.jpg],origin[dam],category[ladies_jacketscoats_coats],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]",https://www2.hm.com/en_us/productpage.1115204006.html,female,290,Outerwear,"{207,189,171}"
Textured Cardigan,$ 25.99,"https://lp2.hm.com/hmgoepprod?set=source[/bc/8b/bc8b1798ac3e92aa1a9fab9043dee1bb94af3e0f.jpg],origin[dam],category[ladies_cardigansjumpers_cardigans],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]",https://www2.hm.com/en_us/productpage.1177837008.html,female,291,Top,"{189,206,223}"
Oversized Cashmere-blend Sweater,$ 149.00,"https://lp2.hm.com/hmgoepprod?set=source[/02/91/0291a822b60fd332cc243552a66b0d03ae20ebc6.jpg],origin[dam],category[ladies_premium_selection_cardigansjumpers],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]",https://www2.hm.com/en_us/productpage.1215438002.html,female,292,Outerwear,"{129,127,130}"
Textured Slingbacks,$ 44.99,"https://lp2.hm.com/hmgoepprod?set=source[/ae/5e/ae5eae403974297bfb7af3c78c895f81c7c12587.jpg],origin[dam],category[ladies_shoes_ballerinas_flats],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]",https://www2.hm.com/en_us/productpage.1115073005.html,female,293,Shoe,"{234,230,220}"
Bouclé-knit Bodycon Dress,$ 51.99,"https://lp2.hm.com/hmgoepprod?set=source[/6c/63/6c63b0d1bc9272c54eae1e7ecf81b06946741b09.jpg],origin[dam],category[ladies_dresses_bodycon],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]",https://www2.hm.com/en_us/productpage.1208744002.html,female,294,Dress,"{178,160,153}"
Slacks,$ 19.99,"https://lp2.hm.com/hmgoepprod?set=source[/88/08/8808daf0b4b1da32e1f52250f85a130412b85074.jpg],origin[dam],category[ladies_trousers_chinosslacks],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]",https://www2.hm.com/en_us/productpage.0751471119.html,female,295,Pants,"{153,153,156}"
Cotton Denim Dress,$ 54.99,"https://lp2.hm.com/hmgoepprod?set=source[/05/56/0556f504593722a2c8bb00bbba086e4057390e10.jpg],origin[dam],category[ladies_dresses_shortdresses],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]",https://www2.hm.com/en_us/productpage.1215380002.html,female,296,Outerwear,"{75,86,105}"
Lace-detail Tunic Dress,$ 84.99,"https://lp2.hm.com/hmgoepprod?set=source[/a4/99/a49977ddeecb5090316e5da314622ef2897124e8.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]",https://www2.hm.com/en_us/productpage.1231697001.html,female,297,Top,"{240,241,243}"
Feather Soft Denim Shirt,$ 34.99,"https://lp2.hm.com/hmgoepprod?set=source[/e5/2c/e52c5b6f1887f4bfb80a8a70f9b9d0a159e9868d.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]",https://www2.hm.com/en_us/productpage.1204761006.html,female,298,Top,"{180,196,206}"
Wool-blend Blazer,$ 259.00,"https://lp2.hm.com/hmgoepprod?set=source[/43/2b/432b3fdd9761360f7a2657c3b8a56b8eff9e0b47.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]",https://www2.hm.com/en_us/productpage.1215671001.html,female,299,Coat,"{26,26,28}"
Pajama Shirt and Pants,$ 39.99,"https://lp2.hm.com/hmgoepprod?set=source[/ca/ee/caee846834f6fbf0d011fa7280b6947c14c0f16e.jpg],origin[dam],category[ladies_nightwear_pyjamas],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]",https://www2.hm.com/en_us/productpage.1040956012.html,female,300,Top,"{230,235,243}"
Pointelle-knit Sweater with Collar,$ 29.99,"https://lp2.hm.com/hmgoepprod?set=source[/07/32/0732d491a505a7d421f84b27d04dbc5786bc2e19.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]",https://www2.hm.com/en_us/productpage.1222752001.html,female,301,Outerwear,"{232,225,213}"
Fitted Blazer,$ 39.99,"https://lp2.hm.com/hmgoepprod?set=source[/6a/8c/6a8c70224528b00417bb5200e0bec8316c4b43f7.jpg],origin[dam],category[ladies_blazerswaistcoats_fitted],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]",https://www2.hm.com/en_us/productpage.0988242022.html,female,302,Outerwear,"{230,213,207}"
Rib-knit Sweater with Asymmetric Hem,$ 26.99,"https://lp2.hm.com/hmgoepprod?set=source[/f8/3e/f83e1c248ce06f81115a7ba0e9c8a00a8ad239f7.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]",https://www2.hm.com/en_us/productpage.1203075001.html,female,303,Outerwear,"{25,24,24}"
Wool-blend Sweater,$ 139.00,"https://lp2.hm.com/hmgoepprod?set=source[/a9/e4/a9e43b812c11283ce2a8cc8c6f3a43094a7521da.jpg],origin[dam],category[ladies_cardigansjumpers_jumpers],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]",https://www2.hm.com/en_us/productpage.1203903004.html,female,304,Outerwear,"{21,21,21}"
Denim Midi Skirt,$ 37.99,"https://lp2.hm.com/hmgoepprod?set=source[/6e/7a/6e7adcfb8ce4c9e3c4e2d62f73f7ca66b606d40c.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]",https://www2.hm.com/en_us/productpage.1227700001.html,female,305,Skirt,"{37,47,72}"
Puffer Vest,$ 26.99,"https://lp2.hm.com/hmgoepprod?set=source[/2a/ea/2aea1adf1a60232ee9c703b29233912180c48dd5.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]",https://www2.hm.com/en_us/productpage.1215255001.html,female,306,Outerwear,"{32,32,34}"
Non-padded Embroidered Balconette Bra,$ 34.99,"https://lp2.hm.com/hmgoepprod?set=source[/bd/2f/bd2f1fd35172a0c82e42acbaa6fbb7b17c962df1.jpg],origin[dam],category[ladies_lingerie_bras_balconette],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]",https://www2.hm.com/en_us/productpage.1215658002.html,female,307,Swimwear,"{233,221,215}"
Denim mermaid skirt,$ 64.99,"https://lp2.hm.com/hmgoepprod?set=source[/11/69/11693b5df7c460f4a0cf462c87ed0dbfe5d8c7e1.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]",https://www2.hm.com/en_us/productpage.1212048001.html,female,308,Skirt,"{72,90,108}"
Lyocell Denim Shirt,$ 31.99,"https://lp2.hm.com/hmgoepprod?set=source[/0b/f1/0bf15f2100e318cefa6e06fc12b426973f080bb5.jpg],origin[dam],category[ladies_shirtsblouses_denimshirts],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]",https://www2.hm.com/en_us/productpage.1219062002.html,female,309,Top,"{93,129,164}"
Straight-leg Pants,$ 31.99,"https://lp2.hm.com/hmgoepprod?set=source[/38/6d/386d01f7ae88d76b5184b1586230c5ffc1fafae1.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]",https://www2.hm.com/en_us/productpage.1214614001.html,female,310,Pants,"{33,33,35}"
Slacks,$ 19.99,"https://lp2.hm.com/hmgoepprod?set=source[/22/c7/22c7e37ef0e88a61a83838a9ed7ffbfa9d103dda.jpg],origin[dam],category[ladies_trousers_chinosslacks],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]",https://www2.hm.com/en_us/productpage.0751471118.html,female,311,Pants,"{162,158,154}"
Sweatshirt,$ 19.99,"https://lp2.hm.com/hmgoepprod?set=source[/55/bd/55bd1d5568ff70eb3a3a8fdac9629006c833e5ec.jpg],origin[dam],category[ladies_hoodiesswetshirts_sweatshirts],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]",https://www2.hm.com/en_us/productpage.1011828073.html,female,312,Outerwear,"{30,28,38}"
Water-repellent Hooded Jacket,$ 67.99,"https://lp2.hm.com/hmgoepprod?set=source[/3d/40/3d4062a35f5f3f1c71d5a663172b2fbc8557e267.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]",https://www2.hm.com/en_us/productpage.1202556002.html,female,313,Outerwear,"{129,122,103}"
Rib-knit Sweater with Asymmetric Hem,$ 26.99,"https://lp2.hm.com/hmgoepprod?set=source[/be/31/be31e460ab46c2fac8d9b04f9f46a53496e64eb6.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]",https://www2.hm.com/en_us/productpage.1203075002.html,female,314,Top,"{248,249,242}"
Slacks,$ 37.99,"https://lp2.hm.com/hmgoepprod?set=source[/ab/56/ab56725fc86d9f44f3d2b7fc692b7db57f7f425c.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]",https://www2.hm.com/en_us/productpage.1036648024.html,female,315,Pants,"{236,218,211}"
Linen Shirt,$ 34.99,"https://lp2.hm.com/hmgoepprod?set=source[/d8/a5/d8a5a6f920cd6e84561de2a49968cb1fa4cca753.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]",https://www2.hm.com/en_us/productpage.1219107003.html,female,316,Top,"{144,164,201}"
Rib-knit Skirt,$ 31.99,"https://lp2.hm.com/hmgoepprod?set=source[/f3/5f/f35f0d5a22c6b1493b3e917ed79745de6502543b.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]",https://www2.hm.com/en_us/productpage.1215706004.html,female,317,Skirt,"{240,237,230}"
Short-sleeved Cashmere Top,$ 119.00,"https://lp2.hm.com/hmgoepprod?set=source[/de/14/de145148b9194321cd10709d655e5fcaa13877e9.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]",https://www2.hm.com/en_us/productpage.1215457001.html,female,318,Top,"{170,161,155}"
Wide High Jeans,$ 29.99,"https://lp2.hm.com/hmgoepprod?set=source[/61/79/61790202d23c8c4dfeb095522943a2e8d74b8a74.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]",https://www2.hm.com/en_us/productpage.1045459025.html,female,319,Pants,"{195,209,217}"
Double-breasted Blazer,$ 62.99,"https://lp2.hm.com/hmgoepprod?set=source[/65/0e/650e9987fb0cb126a0c328f079c5fc49425d3a6c.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]",https://www2.hm.com/en_us/productpage.1215796002.html,female,320,Coat,"{25,25,27}"
Tiered Dress,$ 54.99,"https://lp2.hm.com/hmgoepprod?set=source[/e1/ad/e1ada6894f6e3d25204c531d1a3f377a818f436f.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]",https://www2.hm.com/en_us/productpage.1222796001.html,female,321,Dress,"{244,243,242}"
V-neck Blouse,$ 24.99,"https://lp2.hm.com/hmgoepprod?set=source[/5d/5b/5d5b7ee419c6d3d368ad82101b12672ad2c4e391.jpg],origin[dam],category[ladies_shirtsblouses_blouses],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]",https://www2.hm.com/en_us/productpage.0939703094.html,female,322,Top,"{103,119,148}"
Linen Shirt,$ 34.99,"https://lp2.hm.com/hmgoepprod?set=source[/2f/69/2f69a5fda82d6ff174e192296b9cc531c320265a.jpg],origin[dam],category[ladies_shirtsblouses_shirts],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]",https://www2.hm.com/en_us/productpage.1219107001.html,female,323,Top,"{32,30,35}"
Cropped Jeans,$ 45.99,"https://lp2.hm.com/hmgoepprod?set=source[/e7/81/e7815259a58602fbeac5153c0efe84255ba09a7c.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]",https://www2.hm.com/en_us/productpage.1213702001.html,female,324,Pants,"{100,122,145}"
Flared Rib-knit Pants,$ 37.99,"https://lp2.hm.com/hmgoepprod?set=source[/fd/a9/fda9489b92e9437a6e3d67e07587481baa0bd51d.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]",https://www2.hm.com/en_us/productpage.1207035001.html,female,325,Pants,"{236,233,224}"
Baggy Low Jeans,$ 44.99,"https://lp2.hm.com/hmgoepprod?set=source[/2a/9a/2a9a53f73b24974144ac7311a3d611f125ec396b.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]",https://www2.hm.com/en_us/productpage.1199190004.html,female,326,Pants,"{177,190,194}"
Rib-knit Cardigan,$ 37.99,"https://lp2.hm.com/hmgoepprod?set=source[/ec/33/ec337cb7d6f1c415fad6683289943975414d08a2.jpg],origin[dam],category[ladies_cardigansjumpers_cardigans],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]",https://www2.hm.com/en_us/productpage.1182583002.html,female,327,Outerwear,"{227,217,204}"
Rib-knit Top,$ 31.99,"https://lp2.hm.com/hmgoepprod?set=source[/cb/a2/cba2f4fea288e5443b9eb7a749c626ed145bee2d.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]",https://www2.hm.com/en_us/productpage.1207034001.html,female,328,Top,"{234,231,221}"
Fine-knit Cashmere Sweater,$ 149.00,"https://lp2.hm.com/hmgoepprod?set=source[/71/3d/713dbc2d6c6156548b1242d7035fa550e035b3eb.jpg],origin[dam],category[ladies_cardigansjumpers_jumpers],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]",https://www2.hm.com/en_us/productpage.0951932038.html,female,329,Top,"{203,198,181}"
Square-neck Rib-knit Dress,$ 37.99,"https://lp2.hm.com/hmgoepprod?set=source[/6f/85/6f85d7eba434efa1c4de5f2f5e1473beaac28f81.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]",https://www2.hm.com/en_us/productpage.1215590001.html,female,330,Dress,"{86,92,113}"
Slim Mom High Ankle Jeans,$ 24.99,"https://lp2.hm.com/hmgoepprod?set=source[/30/6b/306be3038e41138ac3d0e15587c78847e2f16a2e.jpg],origin[dam],category[ladies_jeans_loose],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]",https://www2.hm.com/en_us/productpage.0941666053.html,female,331,Pants,"{89,114,144}"
Twill Trench Coat,$ 74.99,"https://lp2.hm.com/hmgoepprod?set=source[/e0/d1/e0d1de42d20870cf448eb0daba1fbca890c3eb41.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]",https://www2.hm.com/en_us/productpage.1209988001.html,female,332,Outerwear,"{210,185,158}"
Cardigan with Collar and Zipper,$ 49.99,"https://lp2.hm.com/hmgoepprod?set=source[/a9/ad/a9ade3efe3b415b8be5da91504251866f771fed5.jpg],origin[dam],category[ladies_cardigansjumpers_cardigans],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]",https://www2.hm.com/en_us/productpage.1220649003.html,female,333,Outerwear,"{29,30,49}"
Pajama Shirt and Pants,$ 39.99,"https://lp2.hm.com/hmgoepprod?set=source[/af/1b/af1bacd128b0bbf04aac71503220c049e17865fe.jpg],origin[dam],category[ladies_nightwear_pyjamas],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]",https://www2.hm.com/en_us/productpage.1040956011.html,female,334,Dress,"{226,215,217}"
